Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
10,"['carry LostPersonJacob', 'navigate to deposit with LostPersonZoe', 'carry LostPersonJacob', 'navigate to deposit with LostPersonZoe']","['Carry(LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)', 'Carry(LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[True, False, True, False]",1.0,0.7857142857142857,False
11,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.7857142857142857,False
12,"['navigate to DepositFacility', 'navigate to LostPersonZoe', 'navigate to DepositFacility', 'navigate to LostPersonZoe']","['NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)']","[True, True, True, True]",1.0,0.7857142857142857,False
13,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.7857142857142857,False
14,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.7857142857142857,False
15,"['navigate to object DepositFacility', 'navigate to object LostPersonZoe', 'navigate to object DepositFacility', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True, True]",1.0,0.7857142857142857,False
16,"['dropoff LostPersonJacob at DepositFacility', 'navigate to DepositFacility', 'dropoff LostPersonJacob at DepositFacility', 'wait for Bob to arrive at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonJacob)', 'StoreSupply(DepositFacility)']","[True, True, True, True]",1.0,0.8571428571428571,False
17,"['carry LostPersonZoe', 'navigate to DepositFacility', 'explore', 'navigate to DepositFacility']","['Carry(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[False, True, True, True]",1.0,0.8571428571428571,False
18,"['navigate to object LostPersonZoe', 'dropoff LostPersonZoe at DepositFacility', 'explore', 'dropoff LostPersonZoe at DepositFacility']","['NavigateTo(LostPersonZoe)', 'DropOff(DepositFacility, LostPersonZoe)', 'Explore()', 'DropOff(DepositFacility, LostPersonZoe)']","[True, False, True, False]",1.0,0.8571428571428571,False
19,"['navigate to object LostPersonZoe', 'Idle', 'explore', 'navigate to object LostPersonZoe']","['NavigateTo(LostPersonZoe)', 'Idle', 'Explore()', 'NavigateTo(LostPersonZoe)']","[True, True, True, True]",1.0,0.8571428571428571,False
20,"['Carry(LostPersonZoe)', 'NavigateTo(LostPersonZoe)', 'Explore', 'Carry(LostPersonZoe)']","['Carry(LostPersonZoe)', 'NavigateTo(LostPersonZoe)', 'Explore()', 'Carry(LostPersonZoe)']","[True, True, True, True]",1.0,0.9285714285714286,False
21,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
22,"['Idle', 'navigate to object DepositFacility', 'explore', 'Idle']","['Idle', 'NavigateTo(DepositFacility)', 'Explore()', 'Idle']","[True, True, True, True]",1.0,0.9285714285714286,False
23,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Explore', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
24,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
25,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
26,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Explore', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
27,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
28,"['Navigate to DepositFacility', 'Navigate to LostPersonZoe', 'Navigate to LostPersonZoe', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
29,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
30,"['Navigate to object DepositFacility', 'Explore', 'Explore', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
31,"['dropoff LostPersonZoe at DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonZoe)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonZoe)']","[True, True, True, True]",1.0,1.0,True
32,"['explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, False]",1.0,1.0,True
33,"['explore', 'explore', 'explore', 'move Down']","['Explore()', 'Explore()', 'Explore()', 'Move(Down)']","[True, True, True, True]",1.0,1.0,True
34,"['explore', 'carry LostPersonZoe', 'carry LostPersonZoe', 'explore']","['Explore()', 'Carry(LostPersonZoe)', 'Carry(LostPersonZoe)', 'Explore()']","[True, False, False, True]",1.0,1.0,True
