Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
17,"['navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_1']","['NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, True]",0.75,0.5,False
18,"['get supply ReservoirTaj', 'store supply DepositFacility']","['GetSupply(ReservoirTaj)', 'StoreSupply(DepositFacility)']","[True, False]",1.0,0.5,False
19,"['navigate to object RedFire_Region_1', 'navigate to object DepositFacility']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.6,False
20,"['use supply Sand on RedFire', 'navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[True, True]",1.0,0.6,False
21,"['use supply Sand on RedFire', 'get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[False, True]",1.0,0.6,False
22,"['get supply ReservoirTaj', 'use supply Sand on RedFire_Region_10']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[False, True]",1.0,0.6,False
23,"['navigate to object ReservoirTaj', 'use supply Sand on RedFire']","['NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, False]",1.0,0.6,False
24,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_10']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)']","[True, True]",1.0,0.6,False
25,"['navigate to object RedFire_Region_10', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)']","[True, False]",1.0,0.6,False
26,"['use supply Sand on RedFire', 'navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[True, True]",1.0,0.6,False
27,"['navigate to object RedFire_Region_8', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)']","[True, True]",1.0,0.6,False
28,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_19']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)']","[False, True]",1.0,0.6,False
29,"['navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_1']","['NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, True]",1.0,0.6,False
30,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_19']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)']","[True, True]",1.0,0.6,False
31,"['get supply ReservoirTaj', 'use supply Sand on RedFire_Region_19']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, False]",1.0,0.6,False
32,"['navigate to object RedFire_Region_8', 'navigate to object ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirTaj)']","[True, True]",1.0,0.6,False
33,"['Use supply Sand on RedFire', 'Get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[True, True]",1.0,0.6,False
34,"['use supply Sand on RedFire_Region_8', 'navigate to object RedFire_Region_13']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)']","[True, True]",1.0,0.6,False
